entry_id,volume,chapter,unit,sequence,source_order,korean,chinese,english,entry_kind,pos,pos_zh,origin_type,origin_detail,pronunciation,dictionary_source,dictionary_candidate_count,match_method,english_method,match_confidence,review_status,revision_note
v04-c03-u02-006,4,3,2,136,136,취하다,采取,take; keep,lexeme,동사,动,hybrid,取하다,취ː하다,Korean Basic Dictionary,7,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c03-u02-007,4,3,2,137,137,어쩔 수 없다,没办法,have no choice,expression,표현,表达,expression,수(固) + 없다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v04-c03-u02-008,4,3,2,138,138,피해,被害，受害,harm; damage; loss,lexeme,명사,名,hanja,被害,피ː해,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u02-009,4,3,2,139,139,무시하다,无视，忽视,disregard; neglect,lexeme,동사,动,hybrid,無視하다,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c03-u02-010,4,3,2,140,140,해,害处,harm; damage,lexeme,명사,名,hanja,害,해ː,Korean Basic Dictionary,7,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u02-011,4,3,2,141,141,손해,损害,harm,lexeme,명사,名,hanja,損害,손ː해,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u02-012,4,3,2,142,142,영향,影响,influence,lexeme,명사,名,hanja,影響,영ː향,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u02-013,4,3,2,143,143,받다,得到，收到,receive; get,lexeme,동사,动,native,,받따,Korean Basic Dictionary,27,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u02-014,4,3,2,144,144,보다,受,watch; see; enjoy,lexeme,동사,动,native,,,Korean Basic Dictionary,48,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c03-u02-015,4,3,2,145,145,입다,受，蒙受,receive; get,lexeme,동사,动,native,,입따,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u02-016,4,3,2,146,146,주다,给，带来,inflict,lexeme,동사,动,native,,,Korean Basic Dictionary,14,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u03-001,4,3,3,147,147,미치다,波及，涉及,reach,lexeme,동사,动,native,,,Korean Basic Dictionary,7,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u03-002,4,3,3,148,148,입히다,使......受,inflict; cause,lexeme,동사,动,native,,이피다,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u03-003,4,3,3,149,149,참다,忍住，忍受,endure; withstand; fight back; be patient,lexeme,동사,动,native,,참ː따,Korean Basic Dictionary,6,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u03-004,4,3,3,150,150,망설이다,犹豫，迟疑,hesitate,lexeme,동사,动,native,,망서리다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u03-005,4,3,3,151,151,설치다,不足，不够,toss and turn,lexeme,동사,动,native,,,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u03-006,4,3,3,152,152,부스럭거리다,沙沙作响,rustle,lexeme,동사,动,native,,부스럭꺼리다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u03-007,4,3,3,153,153,도대체,到底，究竟,come to the point,lexeme,부사,副,hanja,都大體,,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c03-u03-008,4,3,3,154,154,맞추다,投合,meet; adapt; adjust,lexeme,동사,动,native,,맏추다,Korean Basic Dictionary,11,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c03-u03-009,4,3,3,155,155,본의 아니게,无意中,unintentionally; against one's wishes,expression,표현,表达,expression,본의(本意),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v04-c03-u03-010,4,3,3,156,156,방해,妨碍,distraction; getting in one's way; disturbance,lexeme,명사,名,hanja,妨害,,Korean Basic Dictionary,2,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u03-011,4,3,3,157,157,따지다,追究,question closely,lexeme,동사,动,native,,,Korean Basic Dictionary,5,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u03-012,4,3,3,158,158,고발하다,告发，检举,complain; report,lexeme,동사,动,hybrid,告發하다,고ː발하다,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u03-013,4,3,3,159,159,고소하다,起诉，控诉,accuse; indict,lexeme,동사,动,hybrid,告訴하다,고ː소하다,Korean Basic Dictionary,4,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u03-014,4,3,3,160,160,변명하다,辩解,make an excuse; justify,lexeme,동사,动,hybrid,辨明하다,변ː명하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u03-015,4,3,3,161,161,부인하다,否认,deny,lexeme,동사,动,hybrid,否認하다,부ː인하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u03-016,4,3,3,162,162,불평하다,埋怨，抱怨,complain; grumble,lexeme,동사,动,hybrid,不平하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u03-017,4,3,3,163,163,사과하다,道歉,apologize,lexeme,동사,动,hybrid,謝過하다,사ː과하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u03-018,4,3,3,164,164,시인하다,承认,admit; acknowledge,lexeme,동사,动,hybrid,是認하다,시ː인하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u04-001,4,3,4,165,165,합의하다,协议，协商,discuss; consult,lexeme,동사,动,hybrid,合議하다,하븨하다/하비하다,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u04-002,4,3,4,166,166,말다툼하다,吵架,argue,lexeme,동사,动,native,,말ː다툼하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u04-003,4,3,4,167,167,가까이,附近，近处,being closely,lexeme,명사,名,native,,,Korean Basic Dictionary,5,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u04-004,4,3,4,168,168,남다,剩下，剩余,remain; be left,lexeme,동사,动,native,,남ː따,Korean Basic Dictionary,8,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c03-u04-005,4,3,4,169,169,한꺼번에,一同，一下子,at a stroke; at one blow; all at once; at the same time; all together,lexeme,부사,副,native,,한꺼버네,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u04-006,4,3,4,170,170,치,份额，份,worth,lexeme,의존 명사,依存名,native,,,Korean Basic Dictionary,9,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c03-u04-007,4,3,4,171,171,빼다,减去，抽出,take out; draw; pull out,lexeme,동사,动,native,,빼ː다,Korean Basic Dictionary,18,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c03-u04-008,4,3,4,172,172,계약,合约，合同,contract; agreement,lexeme,명사,名,hanja,契約,계ː약/게ː약,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u04-009,4,3,4,173,173,월세,(月)房租,monthly rent; monthly rental fee,lexeme,명사,名,hanja,月貰,월쎄,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c03-u04-010,4,3,4,174,174,전세,租借，租赁,jeonse; Korean lump-sum deposit lease,lexeme,명사,名,hanja,傳貰,,Korean Basic Dictionary,4,editorial_override,editorial_override,1.0,verified,保留制度名称罗马字并补充英文解释。
v04-c03-u04-011,4,3,4,175,175,계약금,定金，合同押金,down payment; earnest; deposit,lexeme,명사,名,hanja,契約金,계ː약끔/게ː약끔,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u04-012,4,3,4,176,176,계약서,合同书,contract; written agreement,lexeme,명사,名,hanja,契約書,계ː약써/게ː약써,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c03-u04-013,4,3,4,177,177,보증금,保证金,deposit,lexeme,명사,名,hanja,保證金,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c04-u01-001,4,4,1,178,178,세입자,入住人，租房人,tenant,lexeme,명사,名,hanja,貰入者,세ː입짜,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u01-002,4,4,1,179,179,부동산 중개소,房地产中介,real estate agency,expression,표현,表达,expression,부동산(不動産),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v04-c04-u01-003,4,4,1,180,180,즐기다,享受,appreciate; enjoy; delight in,lexeme,동사,动,native,,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c04-u01-004,4,4,1,181,181,주로,主要,usually,lexeme,부사,副,hybrid,主로,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u01-005,4,4,1,182,182,종류,种类,kind; sort,lexeme,명사,名,hanja,種類,종ː뉴,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c04-u01-006,4,4,1,183,183,공간,空间,space; expanse,lexeme,명사,名,hanja,空間,,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c04-u01-007,4,4,1,184,184,개발하다,开发，研制,develop; devise; invent,lexeme,동사,动,hybrid,開發하다,,Korean Basic Dictionary,4,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c04-u01-008,4,4,1,185,185,윷놀이,翻板子游戏,yutnori; traditional Korean board game,lexeme,명사,名,native,,윤ː노리,Korean Basic Dictionary,1,editorial_override,editorial_override,1.0,verified,保留文化词罗马字并补充英文解释。
v04-c04-u01-009,4,4,1,186,186,제기차기,踢毽子,jegichagi; Korean shuttlecock-kicking game,lexeme,명사,名,native,,,Korean Basic Dictionary,1,editorial_override,editorial_override,1.0,verified,保留文化词罗马字并补充英文解释。
v04-c04-u01-010,4,4,1,187,187,그네뛰기,荡秋千,traditional Korean swing riding,lexeme,명사,名,native,,그ː네뛰기,Korean Basic Dictionary,1,editorial_override,editorial_override,1.0,verified,用可独立理解的英文替代纯罗马字。
v04-c04-u01-011,4,4,1,188,188,씨름,摔跤,ssireum; traditional Korean wrestling,lexeme,명사,名,native,,,Korean Basic Dictionary,2,editorial_override,editorial_override,1.0,verified,保留文化词罗马字并补充英文解释。
v04-c04-u01-012,4,4,1,189,189,널뛰기,跳跳板,neolttwigi; riding a standing see-saw,lexeme,명사,名,native,,널ː뛰기,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u02-001,4,4,2,190,190,줄다리기,拔河,tug-of-war,lexeme,명사,名,native,,,Korean Basic Dictionary,2,editorial_override,editorial_override,1.0,verified,用常用英文释义替代纯罗马字。
v04-c04-u02-002,4,4,2,191,191,강강술래,团圈舞,ganggangsullae circle dance,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v04-c04-u02-003,4,4,2,192,192,후후,呼呼,puff puff,lexeme,부사,副,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u02-004,4,4,2,193,193,흘리다,流，洒,spill,lexeme,동사,动,native,,,Korean Basic Dictionary,7,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c04-u02-005,4,4,2,194,194,완전히,完全，充分,completely; perfectly,lexeme,부사,副,hybrid,完全히,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u02-006,4,4,2,195,195,달콤하다,甜蜜，甜甜的,pleasant feeling,lexeme,형용사,形,native,,,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c04-u02-007,4,4,2,196,196,쌉쌀하다,微苦,slightly bitter; bitterish,lexeme,형용사,形,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u02-008,4,4,2,197,197,짭짤하다,微咸,salty,lexeme,형용사,形,native,,,Korean Basic Dictionary,4,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c04-u02-009,4,4,2,198,198,매콤하다,微辣,spicy,lexeme,형용사,形,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u02-010,4,4,2,199,199,새콤하다,微酸,sour,lexeme,형용사,形,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u02-011,4,4,2,200,200,담백하다,清淡,plain; bland,lexeme,형용사,形,hybrid,淡白하다,담ː배카다,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c04-u02-012,4,4,2,201,201,느끼하다,油腻,oily; greasy; fatty,lexeme,형용사,形,native,,,Korean Basic Dictionary,4,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c04-u03-001,4,4,3,202,202,떫다,涩，发涩,astringent; puckery,lexeme,형용사,形,native,,떨ː따,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c04-u03-002,4,4,3,203,203,비리다,有腥味，腥气,fishy; taste foul,lexeme,형용사,形,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u03-003,4,4,3,204,204,우연히,偶然,by chance; by accident,lexeme,부사,副,hybrid,偶然히,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u03-004,4,4,3,205,205,세대 차이,代沟,generation gap,expression,표현,表达,expression,세대(世代) + 차이(差異),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v04-c04-u03-005,4,4,3,206,206,게다가,加上，况且,additionally,lexeme,부사,副,native,,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c04-u03-006,4,4,3,207,207,용어,用语，术语,term; terminology,lexeme,명사,名,hanja,用語,용ː어,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u03-007,4,4,3,208,208,간,之间,between,lexeme,의존 명사,依存名,hanja,間,,Korean Basic Dictionary,27,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c04-u03-008,4,4,3,209,209,마찬가지이다,一样，相同,be the same; likewise,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v04-c04-u03-009,4,4,3,210,210,번역,翻译,translation,lexeme,명사,名,hanja,飜譯/翻譯,버녁,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u03-010,4,4,3,211,211,거절하다,拒绝,refuse; reject; deny,lexeme,동사,动,hybrid,拒絕하다,거ː절하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u03-011,4,4,3,212,212,격려하다,鼓励，激励,encourage; cheer,lexeme,동사,动,hybrid,激勵하다,경녀하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u03-012,4,4,3,213,213,고백하다,表白，坦白,confide; fess up; come clean,lexeme,동사,动,hybrid,告白하다,고ː배카다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u03-013,4,4,3,214,214,권하다,劝，劝说,offer,lexeme,동사,动,hybrid,勸하다,권ː하다,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c04-u03-014,4,4,3,215,215,농담하다,开玩笑,joke,lexeme,동사,动,hybrid,弄談하다,농ː담하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u03-015,4,4,3,216,216,재촉하다,催促，督促,press; urge,lexeme,동사,动,native,,재초카다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u04-001,4,4,4,217,217,칭찬하다,称赞，赞许,praise; compliment,lexeme,동사,动,hybrid,稱讚하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u04-002,4,4,4,218,218,비난하다,指责，谴责,blame; condemn; criticize,lexeme,동사,动,hybrid,非難하다,비ː난하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u04-003,4,4,4,219,219,새까맣다,漆黑,pitch-dark; as black as a crow; as black as soot,lexeme,형용사,形,native,,새까마타,Korean Basic Dictionary,6,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c04-u04-004,4,4,4,220,220,답사,实地考察，参观学习,field survey,lexeme,명사,名,hanja,踏査,답싸,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c04-u04-005,4,4,4,221,221,관찰하다,观察,observe,lexeme,동사,动,hybrid,觀察하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u04-006,4,4,4,222,222,그만이다,罢了，也罢,That is the end of the story.,expression,표현,表达,expression,,,,0,unmatched,dictionary_definition,0.15,low,
v04-c04-u04-007,4,4,4,223,223,벅차다,费劲，充满,beyond one's ability; be too much for,lexeme,형용사,形,native,,,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c04-u04-008,4,4,4,224,224,정보,信息，情报,information; data,lexeme,명사,名,hanja,情報,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c04-u04-009,4,4,4,225,225,공유하다,共享，共有,share,lexeme,동사,动,hybrid,共有하다,공ː유하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u04-010,4,4,4,226,226,색다르다,与众不同，异样,unusual; unconventional; peculiar,lexeme,형용사,形,hybrid,色다르다,색따르다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u04-011,4,4,4,227,227,체험하다,体验,experience,lexeme,동사,动,hybrid,體驗하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c04-u04-012,4,4,4,228,228,봉사하다,服务，效力,serve; volunteer,lexeme,동사,动,hybrid,奉仕하다,봉ː사하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u01-001,4,5,1,229,229,자기 계발을 하다,自我完善,pursue self-development,expression,표현,表达,expression,자기(自己) + 계발(啓發) + 하다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v04-c05-u01-002,4,5,1,230,230,취미 활동을 하다,参与兴趣活动,engage in a hobby,expression,표현,表达,expression,취미(趣味) + 활동(活動) + 하다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v04-c05-u01-003,4,5,1,231,231,기술,技术,technology,lexeme,명사,名,hanja,技術,,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c05-u01-004,4,5,1,232,232,나날이,日益，日渐,day by day,lexeme,부사,副,native,,나나리,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u01-005,4,5,1,233,233,목록,目录,list,lexeme,명사,名,hanja,目錄,몽녹,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u01-006,4,5,1,234,234,유통기한,流通期限，有效期,expiration date; shelf life,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v04-c05-u01-007,4,5,1,235,235,산지,产地,origin of product; place of production,lexeme,명사,名,hanja,産地,산ː지,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u01-008,4,5,1,236,236,표시,标示，标记,indication; marking,lexeme,명사,名,hanja,標示,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c05-u01-009,4,5,1,237,237,과거,过去,past,lexeme,명사,名,hanja,過去,과ː거,Korean Basic Dictionary,5,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c05-u01-010,4,5,1,238,238,현재,现在,now; present; today,lexeme,명사,名,hanja,現在,현ː재,Korean Basic Dictionary,5,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c05-u01-011,4,5,1,239,239,미래,未来,future; days ahead,lexeme,명사,名,hanja,未來,미ː래,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c05-u01-012,4,5,1,240,240,옛날,以前，从前,past; old days,lexeme,명사,名,native,,옌ː날,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c05-u01-013,4,5,1,241,241,지금,现在,now,lexeme,명사,名,hanja,只今,,Korean Basic Dictionary,4,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c05-u01-014,4,5,1,242,242,훗날,日后，将来,future; coming days,lexeme,명사,名,hybrid,後날,훈ː날,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u01-015,4,5,1,243,243,고대,古代,ancient times,lexeme,명사,名,hanja,古代,고ː대,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c05-u01-016,4,5,1,244,244,중세,中世纪,the Middle Ages,lexeme,명사,名,hanja,中世,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u01-017,4,5,1,245,245,근대,近代,modern times,lexeme,명사,名,hanja,近代,근ː대,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c05-u01-018,4,5,1,246,246,현대,现代,modern times; the present day,lexeme,명사,名,hanja,現代,현ː대,Korean Basic Dictionary,2,editorial_override,editorial_override,1.0,verified,移除英文栏中的韩文编辑备注 (질문)。
v04-c05-u01-019,4,5,1,247,247,세기,世纪,century,lexeme,명사,名,hanja,世紀,세ː기,Korean Basic Dictionary,4,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c05-u02-001,4,5,2,248,248,세대,世代，代,generation,lexeme,명사,名,hanja,世代,세ː대,Korean Basic Dictionary,5,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c05-u02-002,4,5,2,249,249,시절,时节，时代,season,lexeme,명사,名,hanja,時節,,Korean Basic Dictionary,4,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c05-u02-003,4,5,2,250,250,중매,做媒，说媒,matchmaking,lexeme,명사,名,hanja,仲媒,,Korean Basic Dictionary,2,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u02-004,4,5,2,251,251,결혼 적령기,适婚年龄,marriageable age,expression,표현,表达,expression,결혼(結婚) + 적령기(適齡期),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v04-c05-u02-005,4,5,2,252,252,배우자,配偶,spouse,lexeme,명사,名,hanja,配偶者,배ː우자,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u02-006,4,5,2,253,253,갖추다,具备,be equipped; be qualified; be complete,lexeme,동사,动,native,,갇추다,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v04-c05-u02-007,4,5,2,254,254,신세대,新一代,new generation; young generation,lexeme,명사,名,hanja,新世代,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u02-008,4,5,2,255,255,결혼관,婚姻观,view of marriage,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v04-c05-u02-009,4,5,2,256,256,맞벌이,双职工,couple working together; dual-income family,lexeme,명사,名,native,,맏뻐리,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u02-010,4,5,2,257,257,선호하다,偏爱，喜欢,prefer,lexeme,동사,动,hybrid,選好하다,선ː호하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u02-011,4,5,2,258,258,기혼,已婚,being married,lexeme,명사,名,hanja,旣婚,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u02-012,4,5,2,259,259,미혼,未婚,being single; being unmarried,lexeme,명사,名,hanja,未婚,미ː혼,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u02-013,4,5,2,260,260,이혼,离婚,divorce,lexeme,명사,名,hanja,離婚,이ː혼,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u02-014,4,5,2,261,261,재혼,再婚,remarriage,lexeme,명사,名,hanja,再婚,재ː혼,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u02-015,4,5,2,262,262,파혼,解除婚约,breaking off one's engagement,lexeme,명사,名,hanja,破婚,파ː혼,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u02-016,4,5,2,263,263,혼기,婚期,marriageable age,lexeme,명사,名,hanja,婚期,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u03-001,4,5,3,264,264,혼담,提亲,proposal of marriage; offer of marriage,lexeme,명사,名,hanja,婚談,,Korean Basic Dictionary,1,exact_unique_form,dictionary_equivalent,0.78,medium,
v04-c05-u03-002,4,5,3,265,265,혼수,彩礼，嫁妆,marriage articles,lexeme,명사,名,hanja,婚需,,Korean Basic Dictionary,4,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c05-u03-003,4,5,3,266,266,감시,监视,surveillance; observation; watch,lexeme,명사,名,hanja,監視,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u03-004,4,5,3,267,267,안심,安心，放心,relief; peace of mind; assurance,lexeme,명사,名,hanja,安心,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c05-u03-005,4,5,3,268,268,안전,安全,safety,lexeme,명사,名,hanja,安全,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c05-u03-006,4,5,3,269,269,면,面，方面,side; aspect; facet,lexeme,명사,名,hanja,面,면ː,Korean Basic Dictionary,10,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c05-u03-007,4,5,3,270,270,제약,制约，限制,constraint,lexeme,명사,名,hanja,制約,제ː약,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v04-c05-u03-008,4,5,3,271,271,악용되다,被滥用，被恶意利用,be abused; be put to a bad use; be misused,lexeme,동사,动,hybrid,惡用되다,아굥되다/아굥뒈다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v04-c05-u03-009,4,5,3,272,272,침해,侵害，侵犯,invasion; violation; intrusion,lexeme,명사,名,hanja,侵害,침ː해,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
