entry_id,volume,chapter,unit,sequence,source_order,korean,chinese,english,entry_kind,pos,pos_zh,origin_type,origin_detail,pronunciation,dictionary_source,dictionary_candidate_count,match_method,english_method,match_confidence,review_status,revision_note
v03-c03-u01-011,3,3,1,136,136,운동 부족,缺乏运动,lack of exercise,expression,표현,表达,expression,운동(運動) + 부족(不足),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c03-u01-012,3,3,1,137,137,야근,夜班,working overtime; night duty,lexeme,명사,名,hanja,夜勤,야ː근,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u01-013,3,3,1,138,138,유혹,诱惑，引诱,enticement; lure,lexeme,명사,名,hanja,誘惑,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c03-u01-014,3,3,1,139,139,뿌리치다,甩开，拒绝,shake off,lexeme,동사,动,native,,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c03-u01-015,3,3,1,140,140,충고,忠告,advice,lexeme,명사,名,hanja,忠告,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u02-001,3,3,2,141,141,상쾌하다,爽快，舒畅,refreshing,lexeme,형용사,形,hybrid,爽快하다,상ː쾌하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u02-002,3,3,2,142,142,식욕,食欲,appetite,lexeme,명사,名,hanja,食慾,시굑,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u02-003,3,3,2,143,143,유지하다,保持,keep; maintain,lexeme,동사,动,hybrid,維持하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u02-004,3,3,2,144,144,노력,努力,effort; endeavor; hard work,lexeme,명사,名,hanja,努力,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c03-u02-005,3,3,2,145,145,깨우다,叫醒,wake up,lexeme,동사,动,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u02-006,3,3,2,146,146,체중이 줄다,体重下降,lose weight,expression,표현,表达,expression,체중(體重) + 줄다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c03-u02-007,3,3,2,147,147,근육이 생기다,练出肌肉,build muscle,expression,표현,表达,expression,근육(筋肉) + 생기다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c03-u02-008,3,3,2,148,148,피로가 풀리다,消除疲劳,recover from fatigue,expression,표현,表达,expression,피로(疲勞) + 풀리다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c03-u02-009,3,3,2,149,149,스트레스가 풀리다,消除压力,relieve stress,expression,표현,表达,expression,스트레스(stress) + 풀리다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c03-u02-010,3,3,2,150,150,열량을 소모하다,消耗热量,burn calories,expression,표현,表达,expression,열량(熱量) + 소모하다(消耗하다),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c03-u02-011,3,3,2,151,151,다이어트,减肥，瘦身,diet,lexeme,명사,名,loanword,diet,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u02-012,3,3,2,152,152,소비,消费,consumption,lexeme,명사,名,hanja,消費,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u02-013,3,3,2,153,153,장바구니,菜篮子,shopping basket,lexeme,명사,名,hybrid,場바구니,장빠구니,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u02-014,3,3,2,154,154,대중교통,公共交通,public transportation,lexeme,명사,名,hanja,大衆交通,대ː중교통,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u03-001,3,3,3,155,155,번거롭다,繁琐，麻烦,inconvenient; cumbersome,lexeme,형용사,形,native,,번거롭따,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c03-u03-002,3,3,3,156,156,손이 가다,费事,To keep eating something because it is delicious.,expression,표현,表达,expression,가다(固),,Korean Basic Dictionary,0,component_match,dictionary_definition,0.42,low,
v03-c03-u03-003,3,3,3,157,157,대표적이다,有代表性的,representative; typical,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v03-c03-u03-004,3,3,3,158,158,건강식,健康食品,health food,lexeme,명사,名,hanja,健康食,건ː강식,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u03-005,3,3,3,159,159,김장철,做泡菜的季节,gimjangchul; kimchi-making season,lexeme,명사,名,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u03-006,3,3,3,160,160,김장하다,做过冬泡菜,make kimchi for the winter,lexeme,동사,动,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u03-007,3,3,3,161,161,육류,肉类,meat; poultry,lexeme,명사,名,hanja,肉類,융뉴,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u03-008,3,3,3,162,162,생선류,鱼类,fish and seafood,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v03-c03-u03-009,3,3,3,163,163,곡류,谷类,grain,lexeme,명사,名,hanja,穀類,공뉴,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c03-u03-010,3,3,3,164,164,유기농 식품,有机食品,organic food,expression,표현,表达,expression,유기농(有機農) + 식품(食品),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c03-u03-011,3,3,3,165,165,인스턴트 식품,快餐,instant food,expression,표현,表达,expression,인스턴트(instant) + 식품(食品),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c03-u03-012,3,3,3,166,166,발효 식품,发酵食品,fermented food,expression,표현,表达,expression,발효(醱酵) + 식품(食品),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c03-u03-013,3,3,3,167,167,탄산음료,碳酸饮料,soda; carbonated drink,lexeme,명사,名,hanja,炭酸飮料,탄ː사늠뇨,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u03-014,3,3,3,168,168,식습관,饮食习惯,eating habits; diet,lexeme,명사,名,hanja,食習慣,식씁꽌,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u03-015,3,3,3,169,169,화학조미료,化学调料,flavor enhancer; artificial flavors; chemical condiment,lexeme,명사,名,hanja,化學調味料,화ː학쪼미료,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u03-016,3,3,3,170,170,꿀,蜂蜜,honey,lexeme,명사,名,native,,,Korean Basic Dictionary,2,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u03-017,3,3,3,171,171,씹다,嚼,chew; masticate,lexeme,동사,动,native,,씹따,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c03-u03-018,3,3,3,172,172,골고루,均匀,equally; evenly,lexeme,부사,副,native,,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c03-u04-001,3,3,4,173,173,장수,长寿,longevity,lexeme,명사,名,hanja,長壽,,Korean Basic Dictionary,4,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c03-u04-002,3,3,4,174,174,비결,秘诀,secret; know-how,lexeme,명사,名,hanja,祕訣,비ː결,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u04-003,3,3,4,175,175,정하다,定，确定,decide,lexeme,동사,动,hybrid,定하다,정ː하다,Korean Basic Dictionary,7,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c03-u04-004,3,3,4,176,176,식사량,饭量,portion of food,lexeme,명사,名,hanja,食事量,식싸량,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u04-005,3,3,4,177,177,중요하다,重要,important,lexeme,형용사,形,hybrid,重要하다,중ː요하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u04-006,3,3,4,178,178,과식,暴食，吃得过多,overeating,lexeme,명사,名,hanja,過食,과ː식,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u04-007,3,3,4,179,179,소식,吃得不多，饭量小,light eating; eating little,lexeme,명사,名,hanja,小食,소ː식,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c03-u04-008,3,3,4,180,180,편식,偏食,eating only what one wants,lexeme,명사,名,hanja,偏食,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u04-009,3,3,4,181,181,채식,素食,vegetarian diet,lexeme,명사,名,hanja,菜食,채ː식,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u04-010,3,3,4,182,182,육식,肉食,meat diet,lexeme,명사,名,hanja,肉食,육씩,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c03-u04-011,3,3,4,183,183,규칙적이다,有规律的,regular; systematic,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v03-c03-u04-012,3,3,4,184,184,불규칙하다,不规律的,irregular,lexeme,형용사,形,hybrid,不規則하다,불규치카다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u04-013,3,3,4,185,185,민간요법,偏方,home remedy; folk remedy,lexeme,명사,名,hanja,民間療法,민간뇨뻡,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u04-014,3,3,4,186,186,양치하다,刷牙,brush teeth,lexeme,동사,动,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u04-015,3,3,4,187,187,미지근하다,温热,lukewarm; tepid; warmish,lexeme,형용사,形,native,,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c03-u04-016,3,3,4,188,188,효과,效果,effect; efficacy,lexeme,명사,名,hanja,效果,효ː과/효ː꽈,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c03-u04-017,3,3,4,189,189,눕다,躺,lie down; lay oneself down; lie,lexeme,동사,动,native,,눕ː따,Korean Basic Dictionary,6,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c03-u04-018,3,3,4,190,190,올리다,抬，举,increase; raise,lexeme,동사,动,native,,,Korean Basic Dictionary,17,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c03-u04-019,3,3,4,191,191,긴장,紧张,nervousness; tension,lexeme,명사,名,hanja,緊張,,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c03-u04-020,3,3,4,192,192,입구,入口,entrance; entry; gate,lexeme,명사,名,hanja,入口,입꾸,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c03-u05-001,3,3,5,193,193,회복하다,恢复,recover; regain; revitalize,lexeme,동사,动,hybrid,回復/恢復하다,회보카다/훼보카다,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c03-u05-002,3,3,5,194,194,기운,劲头儿,effect; influence,lexeme,명사,名,native,,,Korean Basic Dictionary,5,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c03-u05-003,3,3,5,195,195,영양,营养,nutrition; nutrient,lexeme,명사,名,hanja,營養,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u01-001,3,4,1,196,196,뮤지컬,音乐剧,musical,lexeme,명사,名,loanword,musical,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u01-002,3,4,1,197,197,감동적이다,感人,moving; touching,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v03-c04-u01-003,3,4,1,198,198,무대,舞台,stage,lexeme,명사,名,hanja,舞臺,무ː대,Korean Basic Dictionary,8,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c04-u01-004,3,4,1,199,199,의상,服装,clothes; garment,lexeme,명사,名,hanja,衣裳,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c04-u01-005,3,4,1,200,200,말할 것도 없다,不用说,For something to be definitely so even if it is not said.,expression,표현,表达,expression,없다(固),,Korean Basic Dictionary,0,component_match,dictionary_definition,0.42,low,
v03-c04-u01-006,3,4,1,201,201,공연,演出,performance; show,lexeme,명사,名,hanja,公演,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u01-007,3,4,1,202,202,자막,字幕,subtitles; caption,lexeme,명사,名,hanja,字幕,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u01-008,3,4,1,203,203,작품명,作品名,title of the work,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v03-c04-u01-009,3,4,1,204,204,관람 연령,观众年龄,audience age rating,expression,표현,表达,expression,관람(觀覽) + 연령(年齡),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c04-u01-010,3,4,1,205,205,공연 장소,演出地点,performance venue,expression,표현,表达,expression,공연(公演) + 장소(場所),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c04-u01-011,3,4,1,206,206,공연 일시,演出时间,performance date and time,expression,표현,表达,expression,공연(公演) + 일시(一時),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c04-u01-012,3,4,1,207,207,작품 해설,作品解说,commentary on the work,expression,표현,表达,expression,작품(作品) + 해설(解說),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c04-u01-013,3,4,1,208,208,비슷하다,相似,similar,lexeme,형용사,形,native,,비스타다,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c04-u01-014,3,4,1,209,209,특징,特点,distinct characteristic; peculiarity; feature,lexeme,명사,名,hanja,特徵,특찡,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u01-015,3,4,1,210,210,화려하다,华丽,colorful; flashy; splendid,lexeme,형용사,形,hybrid,華麗하다,,Korean Basic Dictionary,4,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c04-u01-016,3,4,1,211,211,관객,观众,audience; concertgoer; theatergoer; moviegoer,lexeme,명사,名,hanja,觀客,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u01-017,3,4,1,212,212,알리다,告知,inform; tell; notify,lexeme,동사,动,native,,,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c04-u02-001,3,4,2,213,213,좌석,座位,seat,lexeme,명사,名,hanja,座席,좌ː석,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c04-u02-002,3,4,2,214,214,인터넷 사이트,网站,website,expression,표현,表达,expression,인터넷(internet) + 사이트(site),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c04-u02-003,3,4,2,215,215,가입하다,加入,join; sign up,lexeme,동사,动,hybrid,加入하다,가이파다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u02-004,3,4,2,216,216,선택하다,选择,choose; make a choice; select,lexeme,동사,动,hybrid,選擇하다,선ː태카다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u02-005,3,4,2,217,217,간단하다,简单,simple,lexeme,형용사,形,hybrid,簡單하다,,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c04-u02-006,3,4,2,218,218,알려 주다,告诉,tell; let someone know,expression,표현,表达,expression,주다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c04-u02-007,3,4,2,219,219,취소하다,取消,cancel,lexeme,동사,动,hybrid,取消하다,취ː소하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u02-008,3,4,2,220,220,환불 받다,退款,get a refund,expression,표현,表达,expression,환불(還拂) + 받다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c04-u02-009,3,4,2,221,221,변경하다,变更，更改,change; alter,lexeme,동사,动,hybrid,變更하다,변ː경하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u02-010,3,4,2,222,222,인원수,人数,number of people,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v03-c04-u02-011,3,4,2,223,223,매진되다,卖完,be sold out,lexeme,동사,动,hybrid,賣盡되다,매ː진되다/매ː진뒈다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u02-012,3,4,2,224,224,폰뱅킹,电话银行,phone banking; telephone banking,lexeme,명사,名,loanword,phone banking,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u02-013,3,4,2,225,225,당일,当天,that day; within the same day,lexeme,명사,名,hanja,當日,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u03-001,3,4,3,226,226,목소리,嗓音,voice,lexeme,명사,名,native,,목쏘리,Korean Basic Dictionary,4,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c04-u03-002,3,4,3,227,227,연기,演技,acting; performance,lexeme,명사,名,hanja,演技,연ː기,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c04-u03-003,3,4,3,228,228,훌륭하다,优秀，出色,great; excellent; outstanding,lexeme,형용사,形,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u03-004,3,4,3,229,229,대사,台词,line,lexeme,명사,名,hanja,臺詞/臺辭,,Korean Basic Dictionary,4,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c04-u03-005,3,4,3,230,230,마지막,最后,last,lexeme,명사,名,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u03-006,3,4,3,231,231,인상적이다,印象深刻,impressive,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v03-c04-u03-007,3,4,3,232,232,환상적이다,梦幻的，神奇的,fantastic; magical,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v03-c04-u03-008,3,4,3,233,233,심각하다,严肃，严峻,serious; grave,lexeme,형용사,形,hybrid,深刻하다,심ː가카다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u03-009,3,4,3,234,234,신나다,兴奋，开心,become happy; become delighted; become elated,lexeme,동사,动,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u03-010,3,4,3,235,235,백문이 불여일견,百闻不如一见,seeing is believing,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v03-c04-u03-011,3,4,3,236,236,평범하다,平凡,ordinary; usual; common,lexeme,형용사,形,hybrid,平凡하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u03-012,3,4,3,237,237,영원히,永远,eternally; everlastingly; forever,lexeme,부사,副,hybrid,永遠히,영ː원히,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u04-001,3,4,4,238,238,사물놀이,四物游戏,samulnori; Korean percussion music and performance,lexeme,명사,名,hybrid,四物놀이,사ː물로리,Korean Basic Dictionary,1,editorial_override,editorial_override,1.0,verified,保留文化词罗马字并补充可独立理解的英文释义。
v03-c04-u04-002,3,4,4,239,239,분위기,氛围，气氛,mood,lexeme,명사,名,hanja,雰圍氣,부뉘기,Korean Basic Dictionary,5,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c04-u04-003,3,4,4,240,240,지루하다,烦人，无聊,boring; tedious,lexeme,형용사,形,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u04-004,3,4,4,241,241,흥겹다,高兴，兴奋,happy; joyful; merrily,lexeme,형용사,形,hybrid,興겹다,흥ː겹따,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u04-005,3,4,4,242,242,확,一下子,strongly; powerfully,lexeme,부사,副,native,,,Korean Basic Dictionary,5,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c04-u04-006,3,4,4,243,243,인기,有人气，受欢迎,popularity,lexeme,명사,名,hanja,人氣,인끼,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u04-007,3,4,4,244,244,제안하다,建议，提议,suggest,lexeme,동사,动,hybrid,提案하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u04-008,3,4,4,245,245,권하다,劝说，规劝,offer,lexeme,동사,动,hybrid,勸하다,권ː하다,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c04-u04-009,3,4,4,246,246,후회하다,后悔,regret; feel remorse; repent,lexeme,동사,动,hybrid,後悔하다,후ː회하다/후ː훼하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u04-010,3,4,4,247,247,정성,真诚，诚心,heart,lexeme,명사,名,hanja,精誠,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c04-u04-011,3,4,4,248,248,흔들다,晃动，摇动,wave; sway; flap; wag; shake,lexeme,동사,动,native,,,Korean Basic Dictionary,5,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c04-u05-001,3,4,5,249,249,전통 악기,传统乐器,traditional instrument,expression,표현,表达,expression,전통(傳統) + 악기(樂器),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c04-u05-002,3,4,5,250,250,연주,演奏,performance,lexeme,명사,名,hanja,演奏,연ː주,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c05-u01-001,3,5,1,251,251,패션쇼,服装秀,fashion show,lexeme,명사,名,loanword,fashion show,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c05-u01-002,3,5,1,252,252,평,评价,criticism; comment; review,lexeme,명사,名,hanja,評,평ː,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c05-u01-003,3,5,1,253,253,실력,实力，能力,ability; capability,lexeme,명사,名,hanja,實力,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c05-u01-004,3,5,1,254,254,인정을 받다,得到认可,gain recognition,expression,표현,表达,expression,인정(認定) + 받다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c05-u01-005,3,5,1,255,255,겨우,只，仅仅,only; merely,lexeme,부사,副,native,,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c05-u01-006,3,5,1,256,256,성공하다,成功,succeed,lexeme,동사,动,hybrid,成功하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c05-u01-007,3,5,1,257,257,능력이 뛰어나다,能力突出,be highly capable,expression,표현,表达,expression,능력(能力) + 뛰어나다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c05-u01-008,3,5,1,258,258,모습,样子,appearance; look,lexeme,명사,名,native,,,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c05-u01-009,3,5,1,259,259,억양,语调,intonation; accent,lexeme,명사,名,hanja,抑揚,어걍,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c05-u01-010,3,5,1,260,260,사투리,方言，土话,dialect,lexeme,명사,名,native,,사ː투리,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c05-u01-011,3,5,1,261,261,원래,原来,origin,lexeme,명사,名,hanja,元來/原來,월래,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c05-u01-012,3,5,1,262,262,끊임없다,不断,incessant; unceasing; ceaseless,lexeme,형용사,形,native,,끄니멉따,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c05-u02-001,3,5,2,263,263,충분하다,充分，足够,sufficient; enough,lexeme,형용사,形,hybrid,充分하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c05-u02-002,3,5,2,264,264,무척,非常，极为，特别,very; extremely,lexeme,부사,副,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c05-u02-003,3,5,2,265,265,죽,粥,juk; Korean rice porridge,lexeme,명사,名,hanja,粥,,Korean Basic Dictionary,18,editorial_override,editorial_override,1.0,verified,保留菜名罗马字并补充可独立理解的英文说明。
v03-c05-u02-004,3,5,2,266,266,챙기다,照顾，准备，整理,pack,lexeme,동사,动,native,,,Korean Basic Dictionary,4,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v03-c05-u02-005,3,5,2,267,267,마치,好像,as if,lexeme,부사,副,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c05-u02-006,3,5,2,268,268,성격이 급하다,性格急躁,be impatient,expression,표현,表达,expression,성격(性格) + 급하다(急하다),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c05-u02-007,3,5,2,269,269,정이 많다,热情,be warmhearted,expression,표현,表达,expression,많다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v03-c05-u02-008,3,5,2,270,270,냉정하다,冷淡，冷静,cold; callous; indifferent,lexeme,형용사,形,hybrid,冷情하다,냉ː정하다,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v03-c05-u02-009,3,5,2,271,271,게으르다,懒惰,lazy,lexeme,형용사,形,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v03-c05-u02-010,3,5,2,272,272,고집이 세다,固执,be stubborn,expression,표현,表达,expression,고집(固執) + 세다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
